id,symbol,timestamp,open,high,low,close,volume,trade_count,vwap,timeframe,data_source,created_at
2806,VXX,2021-08-03 04:00:00.000000,494.08,507.36,476.8,476.96,1814846,156711,492.02,Day,Alpaca,2025-08-14 22:37:15
2807,VXX,2021-08-04 04:00:00.000000,485.92,487.84,471.68,476.32,1101014,97989,478.9,Day,Alpaca,2025-08-14 22:37:15
2808,VXX,2021-08-05 04:00:00.000000,472.0,472.64,464.16,464.8,1137794,73035,466.61,Day,Alpaca,2025-08-14 22:37:15
2809,VXX,2021-08-06 04:00:00.000000,460.16,463.12,452.16,452.8,1194564,96741,458.51,Day,Alpaca,2025-08-14 22:37:15
2810,VXX,2021-08-09 04:00:00.000000,451.68,456.8,444.32,448.16,1307861,89432,450.6,Day,Alpaca,2025-08-14 22:37:15
2811,VXX,2021-08-10 04:00:00.000000,442.08,446.88,435.68,440.48,1100377,84520,441.82,Day,Alpaca,2025-08-14 22:37:15
2812,VXX,2021-08-11 04:00:00.000000,436.96,440.48,426.56,428.48,1233076,85270,434.03,Day,Alpaca,2025-08-14 22:37:15
2813,VXX,2021-08-12 04:00:00.000000,431.36,432.8,415.04,419.84,1167243,87845,421.77,Day,Alpaca,2025-08-14 22:37:15
2814,VXX,2021-08-13 04:00:00.000000,413.92,422.24,412.08,420.48,1067317,76680,416.94,Day,Alpaca,2025-08-14 22:37:15
2815,VXX,2021-08-16 04:00:00.000000,431.36,439.68,421.12,421.12,2038152,154061,430.68,Day,Alpaca,2025-08-14 22:37:15
2816,VXX,2021-08-17 04:00:00.000000,434.24,456.96,428.32,435.2,3254905,240971,441.94,Day,Alpaca,2025-08-14 22:37:15
2817,VXX,2021-08-18 04:00:00.000000,440.96,469.04,434.88,465.12,2393696,184640,446.05,Day,Alpaca,2025-08-14 22:37:15
2818,VXX,2021-08-19 04:00:00.000000,486.56,494.4,462.88,480.24,4630524,373202,477.81,Day,Alpaca,2025-08-14 22:37:15
2819,VXX,2021-08-20 04:00:00.000000,472.64,475.36,440.48,444.16,2144280,181287,454.03,Day,Alpaca,2025-08-14 22:37:15
2820,VXX,2021-08-23 04:00:00.000000,431.84,431.94,421.76,428.96,1489310,116603,425.1,Day,Alpaca,2025-08-14 22:37:15
2821,VXX,2021-08-24 04:00:00.000000,426.72,430.8,424.48,427.36,1055615,76538,427.7,Day,Alpaca,2025-08-14 22:37:15
2822,VXX,2021-08-25 04:00:00.000000,425.92,428.16,416.64,418.08,925969,73799,420.1,Day,Alpaca,2025-08-14 22:37:15
2823,VXX,2021-08-26 04:00:00.000000,424.0,441.28,420.32,436.0,2253237,178269,432.51,Day,Alpaca,2025-08-14 22:37:15
2824,VXX,2021-08-27 04:00:00.000000,429.28,429.6,410.4,413.6,1674934,126176,415.43,Day,Alpaca,2025-08-14 22:37:15
2825,VXX,2021-08-30 04:00:00.000000,408.64,414.24,406.72,409.44,1188510,82322,411.12,Day,Alpaca,2025-08-14 22:37:15
2826,VXX,2021-08-31 04:00:00.000000,412.0,415.52,407.12,407.84,996885,82238,411.13,Day,Alpaca,2025-08-14 22:37:15
2827,VXX,2021-09-01 04:00:00.000000,405.28,408.8,394.4,397.12,1202479,100371,399.73,Day,Alpaca,2025-08-14 22:37:15
2828,VXX,2021-09-02 04:00:00.000000,393.12,404.16,392.16,396.32,1534662,100556,397.91,Day,Alpaca,2025-08-14 22:37:15
2829,VXX,2021-09-03 04:00:00.000000,404.0,406.88,395.68,399.04,1709412,113639,400.72,Day,Alpaca,2025-08-14 22:37:15
2830,VXX,2021-09-07 04:00:00.000000,401.92,412.65,401.44,408.8,1466049,99743,406.55,Day,Alpaca,2025-08-14 22:37:15
2831,VXX,2021-09-08 04:00:00.000000,416.64,423.2,407.04,408.16,1769585,142304,415.72,Day,Alpaca,2025-08-14 22:37:15
2832,VXX,2021-09-09 04:00:00.000000,411.52,418.72,399.36,416.8,1828297,144780,408.47,Day,Alpaca,2025-08-14 22:37:15
2833,VXX,2021-09-10 04:00:00.000000,402.4,435.52,398.72,432.96,2319234,174385,416.37,Day,Alpaca,2025-08-14 22:37:15
2834,VXX,2021-09-13 04:00:00.000000,414.56,436.96,412.16,417.44,2850741,247166,424.66,Day,Alpaca,2025-08-14 22:37:15
2835,VXX,2021-09-14 04:00:00.000000,411.2,430.4,408.16,423.36,2614508,208882,420.26,Day,Alpaca,2025-08-14 22:37:15
2836,VXX,2021-09-15 04:00:00.000000,415.36,424.64,403.84,406.88,2094237,170350,414.79,Day,Alpaca,2025-08-14 22:37:15
2837,VXX,2021-09-16 04:00:00.000000,408.8,418.88,398.48,402.88,2288491,168861,408.82,Day,Alpaca,2025-08-14 22:37:15
2838,VXX,2021-09-17 04:00:00.000000,404.8,430.4,402.08,428.96,2852960,213370,419.79,Day,Alpaca,2025-08-14 22:37:15
2839,VXX,2021-09-20 04:00:00.000000,462.72,518.56,452.0,475.84,6371756,467283,486.35,Day,Alpaca,2025-08-14 22:37:15
2840,VXX,2021-09-21 04:00:00.000000,462.88,486.08,451.36,461.76,3391618,294227,466.78,Day,Alpaca,2025-08-14 22:37:15
2841,VXX,2021-09-22 04:00:00.000000,446.72,452.96,423.84,433.12,3440869,265307,434.8,Day,Alpaca,2025-08-14 22:37:15
2842,VXX,2021-09-23 04:00:00.000000,418.24,419.98,404.08,405.76,2959283,190236,410.87,Day,Alpaca,2025-08-14 22:37:15
2843,VXX,2021-09-24 04:00:00.000000,416.0,416.48,392.48,393.28,2137877,147504,401.05,Day,Alpaca,2025-08-14 22:37:15
2844,VXX,2021-09-27 04:00:00.000000,395.84,400.8,389.92,397.12,1647906,130846,395.16,Day,Alpaca,2025-08-14 22:37:15
2845,VXX,2021-09-28 04:00:00.000000,413.92,447.68,410.08,438.56,4767779,383137,434.72,Day,Alpaca,2025-08-14 22:37:15
2846,VXX,2021-09-29 04:00:00.000000,436.32,448.64,430.56,444.96,2851773,243265,438.56,Day,Alpaca,2025-08-14 22:37:15
2847,VXX,2021-09-30 04:00:00.000000,432.96,453.2,423.04,445.28,3717554,305421,437.23,Day,Alpaca,2025-08-14 22:37:15
2848,VXX,2021-10-01 04:00:00.000000,435.68,451.04,418.4,429.12,2634332,233654,433.89,Day,Alpaca,2025-08-14 22:37:15
2849,VXX,2021-10-04 04:00:00.000000,429.76,456.0,425.76,441.12,3550319,277933,445.66,Day,Alpaca,2025-08-14 22:37:15
2850,VXX,2021-10-05 04:00:00.000000,437.76,440.8,416.64,424.8,2056553,168634,424.86,Day,Alpaca,2025-08-14 22:37:15
2851,VXX,2021-10-06 04:00:00.000000,435.04,452.48,418.4,419.36,3284111,271494,436.35,Day,Alpaca,2025-08-14 22:37:15
2852,VXX,2021-10-07 04:00:00.000000,412.32,412.32,402.88,404.16,1700007,126964,406.5,Day,Alpaca,2025-08-14 22:37:15
2853,VXX,2021-10-08 04:00:00.000000,400.0,403.04,393.6,396.64,2041032,138735,397.58,Day,Alpaca,2025-08-14 22:37:15
2854,VXX,2021-10-11 04:00:00.000000,400.0,402.24,386.4,401.92,1681788,111177,393.8,Day,Alpaca,2025-08-14 22:37:15
2855,VXX,2021-10-12 04:00:00.000000,395.84,403.04,389.44,393.76,1546329,117721,395.62,Day,Alpaca,2025-08-14 22:37:15
2856,VXX,2021-10-13 04:00:00.000000,391.68,400.16,385.12,386.24,2413732,149454,391.89,Day,Alpaca,2025-08-14 22:37:15
2857,VXX,2021-10-14 04:00:00.000000,374.08,375.84,364.64,364.96,2124433,113647,370.71,Day,Alpaca,2025-08-14 22:37:15
2858,VXX,2021-10-15 04:00:00.000000,361.76,367.04,354.88,364.64,1835973,120062,360.48,Day,Alpaca,2025-08-14 22:37:15
2859,VXX,2021-10-18 04:00:00.000000,370.24,371.36,357.28,357.92,1321768,78875,362.89,Day,Alpaca,2025-08-14 22:37:15
2860,VXX,2021-10-19 04:00:00.000000,355.52,358.72,352.0,354.4,1576244,78436,354.83,Day,Alpaca,2025-08-14 22:37:15
2861,VXX,2021-10-20 04:00:00.000000,355.2,356.16,349.28,351.2,1610646,83725,353.34,Day,Alpaca,2025-08-14 22:37:15
2862,VXX,2021-10-21 04:00:00.000000,353.44,355.12,339.04,339.52,1620007,83055,347.23,Day,Alpaca,2025-08-14 22:37:15
2863,VXX,2021-10-22 04:00:00.000000,341.6,355.2,336.96,347.2,2283803,141068,346.65,Day,Alpaca,2025-08-14 22:37:15
2864,VXX,2021-10-25 04:00:00.000000,344.0,350.56,336.48,336.96,1787167,91138,340.85,Day,Alpaca,2025-08-14 22:37:15
2865,VXX,2021-10-26 04:00:00.000000,333.28,350.96,332.64,343.52,1958204,111757,341.33,Day,Alpaca,2025-08-14 22:37:15
2866,VXX,2021-10-27 04:00:00.000000,342.08,352.64,334.24,351.2,2136014,126108,342.23,Day,Alpaca,2025-08-14 22:37:15
2867,VXX,2021-10-28 04:00:00.000000,345.12,346.72,339.07,340.32,1286456,75872,342.42,Day,Alpaca,2025-08-14 22:37:15
2868,VXX,2021-10-29 04:00:00.000000,348.8,349.76,340.16,343.04,1668236,89308,344.13,Day,Alpaca,2025-08-14 22:37:15
2869,VXX,2021-11-01 04:00:00.000000,339.52,350.4,336.88,337.6,1369659,79717,342.47,Day,Alpaca,2025-08-14 22:37:15
2870,VXX,2021-11-02 04:00:00.000000,336.64,336.96,328.32,328.48,1302082,70893,331.91,Day,Alpaca,2025-08-14 22:37:15
2871,VXX,2021-11-03 04:00:00.000000,329.44,331.68,314.24,317.12,2493694,113593,322.69,Day,Alpaca,2025-08-14 22:37:15
2872,VXX,2021-11-04 04:00:00.000000,313.6,326.24,311.52,320.8,2055815,102149,320.28,Day,Alpaca,2025-08-14 22:37:15
2873,VXX,2021-11-05 04:00:00.000000,318.4,334.88,317.12,333.28,2286037,115004,326.23,Day,Alpaca,2025-08-14 22:37:15
2874,VXX,2021-11-08 05:00:00.000000,328.16,340.0,327.04,333.76,1586523,86172,333.55,Day,Alpaca,2025-08-14 22:37:15
2875,VXX,2021-11-09 05:00:00.000000,336.48,347.68,335.68,339.36,2317412,138025,341.98,Day,Alpaca,2025-08-14 22:37:15
2876,VXX,2021-11-10 05:00:00.000000,346.4,353.76,333.28,345.6,3370308,184202,342.95,Day,Alpaca,2025-08-14 22:37:15
2877,VXX,2021-11-11 05:00:00.000000,337.6,341.52,330.88,338.24,1154877,71420,336.57,Day,Alpaca,2025-08-14 22:37:15
2878,VXX,2021-11-12 05:00:00.000000,332.16,335.2,324.48,325.76,1393264,84885,328.46,Day,Alpaca,2025-08-14 22:37:15
2879,VXX,2021-11-15 05:00:00.000000,321.76,332.8,321.6,321.92,1281499,82287,326.16,Day,Alpaca,2025-08-14 22:37:15
2880,VXX,2021-11-16 05:00:00.000000,324.32,324.8,317.76,323.04,1219631,62158,320.56,Day,Alpaca,2025-08-14 22:37:15
2881,VXX,2021-11-17 05:00:00.000000,322.08,329.6,319.84,328.32,1461666,78712,324.91,Day,Alpaca,2025-08-14 22:37:15
2882,VXX,2021-11-18 05:00:00.000000,324.8,335.68,323.52,331.36,1564407,90819,329.17,Day,Alpaca,2025-08-14 22:37:15
2883,VXX,2021-11-19 05:00:00.000000,332.96,339.2,328.16,335.36,1970358,112056,333.92,Day,Alpaca,2025-08-14 22:37:15
2884,VXX,2021-11-22 05:00:00.000000,328.64,342.72,326.08,341.28,2481656,138652,333.09,Day,Alpaca,2025-08-14 22:37:15
2885,VXX,2021-11-23 05:00:00.000000,341.28,348.0,331.52,333.6,2644299,174874,340.6,Day,Alpaca,2025-08-14 22:37:15
2886,VXX,2021-11-24 05:00:00.000000,341.6,347.84,326.72,328.8,2194249,138755,337.42,Day,Alpaca,2025-08-14 22:37:15
2887,VXX,2021-11-26 05:00:00.000000,367.68,423.04,362.0,418.56,5210622,383644,386.31,Day,Alpaca,2025-08-14 22:37:15
2888,VXX,2021-11-29 05:00:00.000000,370.24,373.76,346.16,352.8,3130706,189745,360.69,Day,Alpaca,2025-08-14 22:37:15
2889,VXX,2021-11-30 05:00:00.000000,375.84,408.32,368.48,407.36,4481559,361238,393.83,Day,Alpaca,2025-08-14 22:37:15
2890,VXX,2021-12-01 05:00:00.000000,377.76,437.92,364.08,436.8,4412426,355416,390.18,Day,Alpaca,2025-08-14 22:37:15
2891,VXX,2021-12-02 05:00:00.000000,423.52,431.2,402.72,411.52,3583610,347502,417.26,Day,Alpaca,2025-08-14 22:37:15
2892,VXX,2021-12-03 05:00:00.000000,408.0,482.4,404.8,447.36,8302948,788690,449.51,Day,Alpaca,2025-08-14 22:37:15
2893,VXX,2021-12-06 05:00:00.000000,431.68,446.88,410.24,412.48,4461075,374343,426.5,Day,Alpaca,2025-08-14 22:37:15
2894,VXX,2021-12-07 05:00:00.000000,388.32,388.64,361.6,366.4,2771611,163318,371.9,Day,Alpaca,2025-08-14 22:37:15
2895,VXX,2021-12-08 05:00:00.000000,362.88,368.48,344.32,344.32,1594638,117371,355.76,Day,Alpaca,2025-08-14 22:37:15
2896,VXX,2021-12-09 05:00:00.000000,345.6,362.24,339.84,355.2,3092716,201196,349.4,Day,Alpaca,2025-08-14 22:37:15
2897,VXX,2021-12-10 05:00:00.000000,338.24,349.44,331.68,332.48,2900036,178805,339.07,Day,Alpaca,2025-08-14 22:37:15
2898,VXX,2021-12-13 05:00:00.000000,335.68,349.6,334.88,346.24,2643203,179699,343.11,Day,Alpaca,2025-08-14 22:37:15
2899,VXX,2021-12-14 05:00:00.000000,357.76,368.13,347.68,350.88,3211560,210706,358.39,Day,Alpaca,2025-08-14 22:37:15
2900,VXX,2021-12-15 05:00:00.000000,353.92,368.16,325.6,326.88,4555895,327924,350.37,Day,Alpaca,2025-08-14 22:37:15
2901,VXX,2021-12-16 05:00:00.000000,320.96,351.6,319.36,340.64,4980650,318217,334.27,Day,Alpaca,2025-08-14 22:37:15
2902,VXX,2021-12-17 05:00:00.000000,353.92,361.92,337.92,351.52,4355138,309559,350.42,Day,Alpaca,2025-08-14 22:37:15
2903,VXX,2021-12-20 05:00:00.000000,383.84,397.92,361.6,364.48,4588606,352297,382.77,Day,Alpaca,2025-08-14 22:37:15
2904,VXX,2021-12-21 05:00:00.000000,352.32,360.96,342.56,346.56,2379868,155279,350.45,Day,Alpaca,2025-08-14 22:37:15
2905,VXX,2021-12-22 05:00:00.000000,345.76,345.76,326.24,326.56,1966209,115714,335.13,Day,Alpaca,2025-08-14 22:37:15
2906,VXX,2021-12-23 05:00:00.000000,323.04,324.48,319.2,322.88,1990438,114810,321.39,Day,Alpaca,2025-08-14 22:37:15
2907,VXX,2021-12-27 05:00:00.000000,319.84,324.64,313.6,315.2,1678071,93047,317.9,Day,Alpaca,2025-08-14 22:37:15
2908,VXX,2021-12-28 05:00:00.000000,313.6,316.8,306.72,307.36,1932331,101969,312.51,Day,Alpaca,2025-08-14 22:37:15
2909,VXX,2021-12-29 05:00:00.000000,306.72,310.24,296.8,299.36,1566162,85951,303.22,Day,Alpaca,2025-08-14 22:37:15
2910,VXX,2021-12-30 05:00:00.000000,297.92,302.0,292.64,299.36,1299933,72831,295.92,Day,Alpaca,2025-08-14 22:37:15
2911,VXX,2021-12-31 05:00:00.000000,298.56,301.76,293.92,296.48,1475479,83503,296.88,Day,Alpaca,2025-08-14 22:37:15
2912,VXX,2022-01-03 05:00:00.000000,292.32,298.4,285.76,286.4,2430048,117344,290.57,Day,Alpaca,2025-08-14 22:37:15
2913,VXX,2022-01-04 05:00:00.000000,284.16,294.72,283.36,286.08,2593556,123686,288.64,Day,Alpaca,2025-08-14 22:37:15
2914,VXX,2022-01-05 05:00:00.000000,288.48,308.96,281.6,308.64,4893368,228018,295.83,Day,Alpaca,2025-08-14 22:37:15
2915,VXX,2022-01-06 05:00:00.000000,309.92,315.2,300.88,310.08,4085657,213046,307.56,Day,Alpaca,2025-08-14 22:37:15
2916,VXX,2022-01-07 05:00:00.000000,309.12,317.76,299.68,301.12,3273207,157756,307.51,Day,Alpaca,2025-08-14 22:37:15
2917,VXX,2022-01-10 05:00:00.000000,312.48,329.68,294.56,295.52,5781612,310198,317.83,Day,Alpaca,2025-08-14 22:37:15
2918,VXX,2022-01-11 05:00:00.000000,299.52,305.92,284.32,285.12,3288026,181571,293.38,Day,Alpaca,2025-08-14 22:37:15
2919,VXX,2022-01-12 05:00:00.000000,281.44,287.68,276.72,282.08,2718405,144243,282.5,Day,Alpaca,2025-08-14 22:37:15
2920,VXX,2022-01-13 05:00:00.000000,281.44,302.23,278.4,299.84,3700444,177351,289.94,Day,Alpaca,2025-08-14 22:37:15
2921,VXX,2022-01-14 05:00:00.000000,310.08,311.44,292.72,295.2,5426240,246873,304.69,Day,Alpaca,2025-08-14 22:37:15
2922,VXX,2022-01-18 05:00:00.000000,307.68,320.64,307.36,318.24,4343329,215700,314.17,Day,Alpaca,2025-08-14 22:37:15
2923,VXX,2022-01-19 05:00:00.000000,311.52,328.64,310.0,325.76,4464595,220178,317.22,Day,Alpaca,2025-08-14 22:37:15
2924,VXX,2022-01-20 05:00:00.000000,317.76,342.24,305.28,339.84,4435923,227340,318.69,Day,Alpaca,2025-08-14 22:37:15
2925,VXX,2022-01-21 05:00:00.000000,345.92,371.68,338.4,371.2,8551587,530110,355.45,Day,Alpaca,2025-08-14 22:37:15
2926,VXX,2022-01-24 05:00:00.000000,400.16,445.44,372.34,379.52,11739361,1050825,407.4,Day,Alpaca,2025-08-14 22:37:15
2927,VXX,2022-01-25 05:00:00.000000,405.44,420.16,370.4,381.76,8914169,775364,395.32,Day,Alpaca,2025-08-14 22:37:15
2928,VXX,2022-01-26 05:00:00.000000,364.96,397.84,348.16,389.12,9104440,764409,370.59,Day,Alpaca,2025-08-14 22:37:15
2929,VXX,2022-01-27 05:00:00.000000,369.6,402.08,362.16,391.84,7560725,556642,385.35,Day,Alpaca,2025-08-14 22:37:15
2930,VXX,2022-01-28 05:00:00.000000,383.84,400.64,365.28,367.2,6405686,493667,384.96,Day,Alpaca,2025-08-14 22:37:15
2931,VXX,2022-01-31 05:00:00.000000,371.04,374.4,342.56,342.56,3950602,251817,354.54,Day,Alpaca,2025-08-14 22:37:15
2932,VXX,2022-02-01 05:00:00.000000,336.0,345.92,316.72,317.44,3351575,236895,331.85,Day,Alpaca,2025-08-14 22:37:15
2933,VXX,2022-02-02 05:00:00.000000,315.04,323.68,308.8,310.72,2797563,187182,315.44,Day,Alpaca,2025-08-14 22:37:15
2934,VXX,2022-02-03 05:00:00.000000,330.4,351.52,321.52,348.48,4402326,290309,335.46,Day,Alpaca,2025-08-14 22:37:15
2935,VXX,2022-02-04 05:00:00.000000,344.8,354.56,324.8,336.0,4086952,275627,340.12,Day,Alpaca,2025-08-14 22:37:15
2936,VXX,2022-02-07 05:00:00.000000,328.0,331.84,319.52,326.72,2813839,177786,325.83,Day,Alpaca,2025-08-14 22:37:15
2937,VXX,2022-02-08 05:00:00.000000,323.52,329.39,310.56,312.0,2618152,166105,317.72,Day,Alpaca,2025-08-14 22:37:15
2938,VXX,2022-02-09 05:00:00.000000,303.2,306.4,299.36,299.36,2702008,151345,302.69,Day,Alpaca,2025-08-14 22:37:15
2939,VXX,2022-02-10 05:00:00.000000,315.68,335.44,300.48,327.36,5393703,356474,317.19,Day,Alpaca,2025-08-14 22:37:15
2940,VXX,2022-02-11 05:00:00.000000,327.52,381.92,324.72,371.84,7307172,544381,355.58,Day,Alpaca,2025-08-14 22:37:15
2941,VXX,2022-02-14 05:00:00.000000,373.28,396.8,368.16,372.96,6490553,479115,379.32,Day,Alpaca,2025-08-14 22:37:15
2942,VXX,2022-02-15 05:00:00.000000,346.88,355.52,341.28,342.24,3489357,221753,347.23,Day,Alpaca,2025-08-14 22:37:15
2943,VXX,2022-02-16 05:00:00.000000,347.2,354.24,327.36,328.48,3590029,236099,341.27,Day,Alpaca,2025-08-14 22:37:15
2944,VXX,2022-02-17 05:00:00.000000,347.2,369.44,345.92,367.36,4207794,279120,356.39,Day,Alpaca,2025-08-14 22:37:15
2945,VXX,2022-02-18 05:00:00.000000,371.04,385.12,364.8,375.2,4735862,361833,375.44,Day,Alpaca,2025-08-14 22:37:15
2946,VXX,2022-02-22 05:00:00.000000,380.64,393.92,366.08,373.76,5439951,407686,377.57,Day,Alpaca,2025-08-14 22:37:15
2947,VXX,2022-02-23 05:00:00.000000,362.4,396.32,362.4,394.32,4768532,346591,381.04,Day,Alpaca,2025-08-14 22:37:15
2948,VXX,2022-02-24 05:00:00.000000,438.4,439.2,380.32,383.04,6978797,619130,412.21,Day,Alpaca,2025-08-14 22:37:15
2949,VXX,2022-02-25 05:00:00.000000,379.52,387.2,361.92,367.2,4076050,306662,372.38,Day,Alpaca,2025-08-14 22:37:15
2950,VXX,2022-02-28 05:00:00.000000,394.88,399.52,376.8,384.0,4658844,369713,389.52,Day,Alpaca,2025-08-14 22:37:15
2951,VXX,2022-03-01 05:00:00.000000,394.88,431.52,389.12,426.72,4556403,391907,412.84,Day,Alpaca,2025-08-14 22:37:15
2952,VXX,2022-03-02 05:00:00.000000,420.64,423.84,395.2,399.36,3340654,271379,406.31,Day,Alpaca,2025-08-14 22:37:15
2953,VXX,2022-03-03 05:00:00.000000,394.4,412.32,389.44,401.76,3274058,260256,400.12,Day,Alpaca,2025-08-14 22:37:15
2954,VXX,2022-03-04 05:00:00.000000,424.0,437.12,416.4,419.2,3852073,307568,426.52,Day,Alpaca,2025-08-14 22:37:15
2955,VXX,2022-03-07 05:00:00.000000,423.2,456.48,420.16,455.84,4195992,324387,437.0,Day,Alpaca,2025-08-14 22:37:15
2956,VXX,2022-03-08 05:00:00.000000,452.48,469.76,426.88,450.4,5549547,420660,450.51,Day,Alpaca,2025-08-14 22:37:15
2957,VXX,2022-03-09 05:00:00.000000,426.88,435.52,419.2,432.48,3948720,246451,426.89,Day,Alpaca,2025-08-14 22:37:15
2958,VXX,2022-03-10 05:00:00.000000,438.08,440.48,412.96,413.28,3073359,240759,429.05,Day,Alpaca,2025-08-14 22:37:15
2959,VXX,2022-03-11 05:00:00.000000,400.48,422.88,399.84,421.44,3199888,228441,407.99,Day,Alpaca,2025-08-14 22:37:15
2960,VXX,2022-03-14 04:00:00.000000,419.36,492.0,407.2,460.96,4163330,387904,440.96,Day,Alpaca,2025-08-14 22:37:15
2961,VXX,2022-03-15 04:00:00.000000,492.0,666.4,459.2,459.2,3294756,370794,548.88,Day,Alpaca,2025-08-14 22:37:15
2962,VXX,2022-03-16 04:00:00.000000,472.64,474.72,414.24,415.2,980360,101567,440.4,Day,Alpaca,2025-08-14 22:37:15
2963,VXX,2022-03-17 04:00:00.000000,422.4,440.64,412.8,418.4,548018,57618,426.32,Day,Alpaca,2025-08-14 22:37:15
2964,VXX,2022-03-18 04:00:00.000000,446.08,446.08,394.24,400.0,609450,61933,415.46,Day,Alpaca,2025-08-14 22:37:15
2965,VXX,2022-03-21 04:00:00.000000,396.64,421.12,382.24,416.16,606327,57472,403.09,Day,Alpaca,2025-08-14 22:37:15
2966,VXX,2022-03-22 04:00:00.000000,408.64,410.4,391.68,407.12,306255,32383,403.44,Day,Alpaca,2025-08-14 22:37:15
2967,VXX,2022-03-23 04:00:00.000000,414.4,415.84,391.68,407.84,309890,31507,404.49,Day,Alpaca,2025-08-14 22:37:15
2968,VXX,2022-03-24 04:00:00.000000,400.32,416.48,396.0,403.2,225089,26965,404.67,Day,Alpaca,2025-08-14 22:37:15
2969,VXX,2022-03-25 04:00:00.000000,400.8,412.48,399.04,403.2,280845,33401,404.73,Day,Alpaca,2025-08-14 22:37:15
2970,VXX,2022-03-28 04:00:00.000000,411.52,487.52,406.4,411.68,684561,77270,439.75,Day,Alpaca,2025-08-14 22:37:15
2971,VXX,2022-03-29 04:00:00.000000,401.6,407.84,387.52,397.6,326872,38982,397.55,Day,Alpaca,2025-08-14 22:37:15
2972,VXX,2022-03-30 04:00:00.000000,404.48,412.96,396.48,400.0,256704,27129,404.34,Day,Alpaca,2025-08-14 22:37:15
2973,VXX,2022-03-31 04:00:00.000000,405.28,416.32,403.36,411.2,186144,19928,409.39,Day,Alpaca,2025-08-14 22:37:15
2974,VXX,2022-04-01 04:00:00.000000,409.12,414.24,400.0,400.48,192440,21312,407.31,Day,Alpaca,2025-08-14 22:37:15
2975,VXX,2022-04-04 04:00:00.000000,400.16,404.48,383.84,390.88,229437,24407,391.1,Day,Alpaca,2025-08-14 22:37:15
2976,VXX,2022-04-05 04:00:00.000000,393.6,414.24,386.74,396.96,302153,30173,401.88,Day,Alpaca,2025-08-14 22:37:15
2977,VXX,2022-04-06 04:00:00.000000,416.16,423.52,389.6,390.08,299258,35748,408.67,Day,Alpaca,2025-08-14 22:37:15
2978,VXX,2022-04-07 04:00:00.000000,394.88,399.2,384.16,384.8,206494,22836,390.17,Day,Alpaca,2025-08-14 22:37:15
2979,VXX,2022-04-08 04:00:00.000000,389.6,400.0,379.44,394.72,174378,23881,388.19,Day,Alpaca,2025-08-14 22:37:15
2980,VXX,2022-04-11 04:00:00.000000,406.08,417.6,396.0,417.6,220003,30128,405.08,Day,Alpaca,2025-08-14 22:37:15
2981,VXX,2022-04-12 04:00:00.000000,409.6,421.92,395.2,411.84,272742,34515,409.02,Day,Alpaca,2025-08-14 22:37:15
2982,VXX,2022-04-13 04:00:00.000000,412.0,416.32,392.48,393.44,185173,23763,402.53,Day,Alpaca,2025-08-14 22:37:15
2983,VXX,2022-04-14 04:00:00.000000,392.32,401.12,386.4,399.84,184484,25385,396.79,Day,Alpaca,2025-08-14 22:37:15
2984,VXX,2022-04-18 04:00:00.000000,402.4,409.42,397.44,404.96,157901,18276,403.17,Day,Alpaca,2025-08-14 22:37:15
2985,VXX,2022-04-19 04:00:00.000000,401.28,403.84,391.36,395.68,159831,17827,395.92,Day,Alpaca,2025-08-14 22:37:15
2986,VXX,2022-04-20 04:00:00.000000,389.76,402.72,388.96,390.24,107288,13366,394.59,Day,Alpaca,2025-08-14 22:37:15
2987,VXX,2022-04-21 04:00:00.000000,387.2,403.52,384.16,397.76,165138,20945,394.62,Day,Alpaca,2025-08-14 22:37:15
2988,VXX,2022-04-22 04:00:00.000000,397.92,424.0,396.96,418.4,277183,33766,412.66,Day,Alpaca,2025-08-14 22:37:15
2989,VXX,2022-04-25 04:00:00.000000,425.6,431.52,396.8,396.8,342399,39062,417.59,Day,Alpaca,2025-08-14 22:37:15
2990,VXX,2022-04-26 04:00:00.000000,403.68,434.56,403.36,421.6,297360,37651,419.8,Day,Alpaca,2025-08-14 22:37:15
2991,VXX,2022-04-27 04:00:00.000000,416.16,436.0,408.16,435.2,380868,61475,424.02,Day,Alpaca,2025-08-14 22:37:15
2992,VXX,2022-04-28 04:00:00.000000,414.4,443.36,408.0,416.64,316892,43334,425.4,Day,Alpaca,2025-08-14 22:37:15
2993,VXX,2022-04-29 04:00:00.000000,424.16,450.4,417.44,443.36,385995,44402,437.66,Day,Alpaca,2025-08-14 22:37:15
2994,VXX,2022-05-02 04:00:00.000000,462.24,468.48,440.0,440.0,337960,48887,453.3,Day,Alpaca,2025-08-14 22:37:15
2995,VXX,2022-05-03 04:00:00.000000,434.24,444.96,428.32,432.8,155682,23802,433.66,Day,Alpaca,2025-08-14 22:37:15
2996,VXX,2022-05-04 04:00:00.000000,425.28,429.44,397.6,397.6,298561,45529,411.56,Day,Alpaca,2025-08-14 22:37:15
2997,VXX,2022-05-05 04:00:00.000000,400.96,441.28,400.96,432.0,484098,63453,423.38,Day,Alpaca,2025-08-14 22:37:15
2998,VXX,2022-05-06 04:00:00.000000,438.4,455.36,426.24,433.12,367720,57619,439.31,Day,Alpaca,2025-08-14 22:37:15
2999,VXX,2022-05-09 04:00:00.000000,453.28,459.04,437.12,448.16,280928,34930,450.47,Day,Alpaca,2025-08-14 22:37:15
